GeographyCode,DateCode,Measurement,Units,Energy Type,Energy Consuming Sector,Value
S12000033,2010,Count,GWh,Coal,Industrial,5.949
S12000033,2010,Count,GWh,Coal,Public Sector,12.444
S12000033,2010,Count,GWh,Coal,Rail,0
S12000033,2010,Count,GWh,Coal,All,24.732
S12000033,2010,Count,GWh,All,Domestic,1980.013
S12000033,2010,Count,GWh,All,Industrial & Commercial,2208.816
S12000033,2010,Count,GWh,All,Transport,1080.839
S12000033,2010,Count,GWh,Electricity,Domestic,475.508
S12000033,2010,Count,GWh,Electricity,Industrial & Commercial,838.294
S12000033,2010,Count,GWh,Electricity,All,1313.803
S12000033,2010,Count,GWh,Gas,Commercial,449.675
S12000033,2010,Count,GWh,Gas,Domestic,1438.215
S12000033,2010,Count,GWh,Gas,Industrial,476.588
S12000033,2010,Count,GWh,Gas,All,2364.478
S12000033,2010,Count,GWh,Manufactured Fuels,Domestic,4.436
S12000033,2010,Count,GWh,Manufactured Fuels,Industrial,19.478
S12000033,2010,Count,GWh,Manufactured Fuels,All,23.915
S12000033,2010,Count,GWh,Petroleum Products,Agriculture,10.494
S12000033,2010,Count,GWh,Petroleum Products,Commercial,1.295
S12000033,2010,Count,GWh,Petroleum Products,Domestic,27.045
S12000033,2010,Count,GWh,Petroleum Products,Industrial,374.25
S12000033,2010,Count,GWh,Petroleum Products,Public Sector,19.898
S12000033,2010,Count,GWh,Petroleum Products,Rail,6.88
S12000033,2010,Count,GWh,Petroleum Products,Road Transport,1041.301
S12000033,2010,Count,GWh,Petroleum Products,All,1481.163
S12000033,2011,Count,GWh,All,All,5283.973
S12000033,2011,Count,GWh,Bioenergy & Wastes,Domestic,25.078
S12000033,2011,Count,GWh,Bioenergy & Wastes,Road Transport,30.134
S12000033,2011,Count,GWh,Bioenergy & Wastes,All,57.43
S12000033,2011,Count,GWh,Bioenergy & Wastes,Commercial,0.388
S12000033,2011,Count,GWh,Bioenergy & Wastes,Industrial,1.829
S12000033,2011,Count,GWh,Coal,Agriculture,0.006
S12000033,2011,Count,GWh,Coal,Commercial,0.621
S12000033,2011,Count,GWh,Coal,Domestic,5.872
S12000033,2011,Count,GWh,Coal,Industrial,5.645
S12000033,2011,Count,GWh,Coal,Public Sector,12.715
S12000033,2011,Count,GWh,Coal,Rail,0
S12000033,2011,Count,GWh,Coal,All,24.858
S12000033,2011,Count,GWh,All,Domestic,1916.586
S12000033,2011,Count,GWh,All,Industrial & Commercial,2311.896
S12000033,2011,Count,GWh,All,Transport,1055.491
S12000033,2011,Count,GWh,Electricity,Domestic,465.325
S12000033,2011,Count,GWh,Electricity,Industrial & Commercial,826.402
S12000033,2011,Count,GWh,Electricity,All,1291.728
S12000033,2011,Count,GWh,Gas,Commercial,487.577
S12000033,2011,Count,GWh,Gas,Domestic,1393.963
S12000033,2011,Count,GWh,Gas,Industrial,589.941
S12000033,2011,Count,GWh,Gas,All,2471.48
S12000033,2011,Count,GWh,Manufactured Fuels,Domestic,4.243
S12000033,2011,Count,GWh,Manufactured Fuels,Industrial,18.526
S12000033,2011,Count,GWh,Manufactured Fuels,All,22.768
S12000033,2011,Count,GWh,Petroleum Products,Agriculture,10.672
S12000033,2011,Count,GWh,Petroleum Products,Commercial,1.28
S12000033,2011,Count,GWh,Petroleum Products,Domestic,22.105
S12000033,2011,Count,GWh,Petroleum Products,Industrial,335.355
S12000033,2011,Count,GWh,Petroleum Products,Public Sector,20.94
S12000033,2011,Count,GWh,Petroleum Products,Rail,6.752
S12000033,2011,Count,GWh,Petroleum Products,Road Transport,1018.606
S12000033,2011,Count,GWh,Petroleum Products,All,1415.709
S12000033,2012,Count,GWh,All,All,5293.852
S12000033,2012,Count,GWh,Bioenergy & Wastes,Domestic,31.893
S12000033,2012,Count,GWh,Bioenergy & Wastes,Road Transport,26.341
S12000033,2012,Count,GWh,Bioenergy & Wastes,All,62.607
S12000033,2012,Count,GWh,Bioenergy & Wastes,Commercial,0.852
S12000033,2012,Count,GWh,Bioenergy & Wastes,Industrial,3.52
S12000033,2012,Count,GWh,Coal,Agriculture,0.006
S12000033,2012,Count,GWh,Coal,Commercial,0.491
S12000033,2012,Count,GWh,Coal,Domestic,5.607
S12000033,2012,Count,GWh,Coal,Industrial,7.139
S12000033,2012,Count,GWh,Coal,Public Sector,11.411
S12000033,2012,Count,GWh,Coal,Rail,0
S12000033,2012,Count,GWh,Coal,All,24.655
S12000033,2012,Count,GWh,All,Domestic,1918.488
S12000033,2012,Count,GWh,All,Industrial & Commercial,2342.325
S12000033,2012,Count,GWh,All,Transport,1033.039
S12000033,2012,Count,GWh,Electricity,Domestic,454.549
S12000033,2012,Count,GWh,Electricity,Industrial & Commercial,804.466
S12000033,2012,Count,GWh,Electricity,All,1259.014
S12000033,2012,Count,GWh,Gas,Commercial,563.102
S12000033,2012,Count,GWh,Gas,Domestic,1399.785
S12000033,2012,Count,GWh,Gas,Industrial,572.791
S12000033,2012,Count,GWh,Gas,All,2535.679
S12000033,2012,Count,GWh,Manufactured Fuels,Domestic,4.682
S12000033,2012,Count,GWh,Manufactured Fuels,Industrial,18.329
S12000033,2012,Count,GWh,Manufactured Fuels,All,23.011
S12000033,2012,Count,GWh,Petroleum Products,Agriculture,10.976
S12000033,2012,Count,GWh,Petroleum Products,Commercial,1.029
S12000033,2012,Count,GWh,Petroleum Products,Domestic,21.972
S12000033,2012,Count,GWh,Petroleum Products,Industrial,330.449
S12000033,2012,Count,GWh,Petroleum Products,Public Sector,17.762
S12000033,2012,Count,GWh,Petroleum Products,Rail,6.822
S12000033,2012,Count,GWh,Petroleum Products,Road Transport,999.875
S12000033,2012,Count,GWh,Petroleum Products,All,1388.886
S12000033,2013,Count,GWh,All,All,5059.765
S12000033,2013,Count,GWh,Bioenergy & Wastes,Domestic,37.546
S12000033,2013,Count,GWh,Bioenergy & Wastes,Road Transport,29.763
S12000033,2013,Count,GWh,Bioenergy & Wastes,All,77.886
S12000033,2013,Count,GWh,Bioenergy & Wastes,Commercial,2.492
S12000033,2013,Count,GWh,Bioenergy & Wastes,Industrial,8.085
S12000033,2013,Count,GWh,Coal,Agriculture,0
S12000033,2013,Count,GWh,Coal,Commercial,0.54
S12000033,2013,Count,GWh,Coal,Domestic,5.36
S12000033,2013,Count,GWh,Coal,Industrial,8.443
S12000033,2013,Count,GWh,Coal,Public Sector,12.528
S12000033,2013,Count,GWh,Coal,Rail,0
S12000033,2013,Count,GWh,Coal,All,26.871
S12000033,2013,Count,GWh,All,Domestic,1864.071
S12000033,2013,Count,GWh,All,Industrial & Commercial,2174.749
S12000033,2013,Count,GWh,All,Transport,1020.945
S12000033,2013,Count,GWh,Electricity,Domestic,444.895
S12000033,2013,Count,GWh,Electricity,Industrial & Commercial,815.663
S12000033,2013,Count,GWh,Electricity,All,1260.558
S12000033,2013,Count,GWh,Gas,Commercial,492.077
S12000033,2013,Count,GWh,Gas,Domestic,1348.967
S12000033,2013,Count,GWh,Gas,Industrial,496.811
S12000033,2013,Count,GWh,Gas,All,2337.855
S12000033,2013,Count,GWh,Manufactured Fuels,Domestic,4.694
S12000033,2013,Count,GWh,Manufactured Fuels,Industrial,17.999
S12000033,2013,Count,GWh,Manufactured Fuels,All,22.693
S12000033,2013,Count,GWh,Petroleum Products,Agriculture,10.844
S12000033,2013,Count,GWh,Petroleum Products,Commercial,1.121
S12000033,2013,Count,GWh,Petroleum Products,Domestic,22.608
S12000033,2013,Count,GWh,Petroleum Products,Industrial,291.021
S12000033,2013,Count,GWh,Petroleum Products,Public Sector,17.125
S12000033,2013,Count,GWh,Petroleum Products,Rail,6.838
S12000033,2013,Count,GWh,Petroleum Products,Road Transport,984.344
S12000033,2013,Count,GWh,Petroleum Products,All,1333.902
S12000033,2014,Count,GWh,All,All,5115.611
S12000033,2014,Count,GWh,Bioenergy & Wastes,Domestic,35.665
S12000033,2014,Count,GWh,Bioenergy & Wastes,Road Transport,33.091
S12000033,2014,Count,GWh,Bioenergy & Wastes,All,85.064
S12000033,2014,Count,GWh,Bioenergy & Wastes,Commercial,3.558
S12000033,2014,Count,GWh,Bioenergy & Wastes,Industrial,12.75
S12000033,2014,Count,GWh,Coal,Agriculture,0
S12000033,2014,Count,GWh,Coal,Commercial,0.488
S12000033,2014,Count,GWh,Coal,Domestic,4.582
S12000033,2014,Count,GWh,Coal,Industrial,9.08
S12000033,2014,Count,GWh,Coal,Public Sector,13.135
S12000033,2014,Count,GWh,Coal,Rail,0
S12000033,2014,Count,GWh,Coal,All,27.285
S12000033,2014,Count,GWh,All,Domestic,1864.308
S12000033,2014,Count,GWh,All,Industrial & Commercial,2212.995
S12000033,2014,Count,GWh,All,Transport,1038.308
S12000033,2014,Count,GWh,Electricity,Domestic,444.761
S12000033,2014,Count,GWh,Electricity,Industrial & Commercial,829.774
S12000033,2014,Count,GWh,Electricity,All,1274.536
S12000033,2014,Count,GWh,Gas,Commercial,451.384
S12000033,2014,Count,GWh,Gas,Domestic,1353.456
S12000033,2014,Count,GWh,Gas,Industrial,520.052
S12000033,2014,Count,GWh,Gas,All,2324.892
S12000033,2014,Count,GWh,Manufactured Fuels,Domestic,4.692
S12000033,2014,Count,GWh,Manufactured Fuels,Industrial,18.051
S12000033,2014,Count,GWh,Manufactured Fuels,All,22.743
S12000033,2014,Count,GWh,Petroleum Products,Agriculture,10.952
S12000033,2014,Count,GWh,Petroleum Products,Commercial,1.291
S12000033,2014,Count,GWh,Petroleum Products,Domestic,21.152
S12000033,2014,Count,GWh,Petroleum Products,Industrial,325.028
S12000033,2014,Count,GWh,Petroleum Products,Public Sector,17.452
S12000033,2014,Count,GWh,Petroleum Products,Rail,7.006
S12000033,2014,Count,GWh,Petroleum Products,Road Transport,998.211
S12000033,2014,Count,GWh,Petroleum Products,All,1381.091
S12000033,2015,Count,GWh,All,All,5128.362
S12000033,2015,Count,GWh,Bioenergy & Wastes,Domestic,40.29
S12000033,2015,Count,GWh,Bioenergy & Wastes,Road Transport,26.506
S12000033,2015,Count,GWh,Bioenergy & Wastes,All,82.613
S12000033,2015,Count,GWh,Bioenergy & Wastes,Commercial,8.67
S12000033,2015,Count,GWh,Bioenergy & Wastes,Industrial,7.147
S12000033,2015,Count,GWh,Coal,Agriculture,0
S12000033,2015,Count,GWh,Coal,Commercial,0.507
S12000033,2015,Count,GWh,Coal,Domestic,4.612
S12000033,2015,Count,GWh,Coal,Industrial,7.272
S12000033,2015,Count,GWh,Coal,Public Sector,1.699
S12000033,2015,Count,GWh,Coal,Rail,0
S12000033,2015,Count,GWh,Coal,All,14.091
S12000033,2015,Count,GWh,All,Domestic,1853.923
S12000033,2015,Count,GWh,All,Industrial & Commercial,2247.365
S12000033,2015,Count,GWh,All,Transport,1027.074
S12000033,2015,Count,GWh,Electricity,Domestic,427.305
S12000033,2015,Count,GWh,Electricity,Industrial & Commercial,806.766
S12000033,2015,Count,GWh,Electricity,All,1234.071
S12000033,2015,Count,GWh,Gas,Commercial,471.6
S12000033,2015,Count,GWh,Gas,Domestic,1355.543
S12000033,2015,Count,GWh,Gas,Industrial,550.574
S12000033,2015,Count,GWh,Gas,All,2377.717
S12000033,2015,Count,GWh,Manufactured Fuels,Domestic,4.843
S12000033,2015,Count,GWh,Manufactured Fuels,Industrial,11.907
S12000033,2015,Count,GWh,Manufactured Fuels,All,16.751
S12000033,2015,Count,GWh,Petroleum Products,Agriculture,11.401
S12000033,2015,Count,GWh,Petroleum Products,Commercial,1.744
S12000033,2015,Count,GWh,Petroleum Products,Domestic,21.329
S12000033,2015,Count,GWh,Petroleum Products,Industrial,349.787
S12000033,2015,Count,GWh,Petroleum Products,Public Sector,18.291
S12000033,2015,Count,GWh,Petroleum Products,Rail,6.958
S12000033,2015,Count,GWh,Petroleum Products,Road Transport,993.609
S12000033,2015,Count,GWh,Petroleum Products,All,1403.118
S12000033,2016,Count,GWh,All,All,4966.815
S12000033,2016,Count,GWh,Bioenergy & Wastes,Domestic,43.357
S12000033,2016,Count,GWh,Bioenergy & Wastes,Road Transport,26.358
S12000033,2016,Count,GWh,Bioenergy & Wastes,All,79.338
S12000033,2016,Count,GWh,Bioenergy & Wastes,Commercial,4.527
S12000033,2016,Count,GWh,Bioenergy & Wastes,Industrial,5.096
S12000033,2016,Count,GWh,Coal,Agriculture,0
S12000033,2016,Count,GWh,Coal,Commercial,0.476
S12000033,2016,Count,GWh,Coal,Domestic,4.581
S12000033,2016,Count,GWh,Coal,Industrial,5.238
S12000033,2016,Count,GWh,Coal,Public Sector,1.728
S12000033,2016,Count,GWh,Coal,Rail,0
S12000033,2016,Count,GWh,Coal,All,12.023
S12000033,2016,Count,GWh,All,Domestic,1830.184
S12000033,2016,Count,GWh,All,Industrial & Commercial,2113.856
S12000033,2016,Count,GWh,All,Transport,1022.775
S12000033,2016,Count,GWh,Electricity,Domestic,405.173
S12000033,2016,Count,GWh,Electricity,Industrial & Commercial,746.179
S12000033,2016,Count,GWh,Electricity,All,1151.352
S12000033,2016,Count,GWh,Gas,Commercial,473.913
S12000033,2016,Count,GWh,Gas,Domestic,1350.934
S12000033,2016,Count,GWh,Gas,Industrial,498.265
S12000033,2016,Count,GWh,Gas,All,2323.112
S12000033,2016,Count,GWh,Manufactured Fuels,Domestic,4.74
S12000033,2016,Count,GWh,Manufactured Fuels,Industrial,5.069
S12000033,2016,Count,GWh,Manufactured Fuels,All,9.81
S12000033,2016,Count,GWh,Petroleum Products,Agriculture,12.055
S12000033,2016,Count,GWh,Petroleum Products,Commercial,1.431
S12000033,2016,Count,GWh,Petroleum Products,Domestic,21.399
S12000033,2016,Count,GWh,Petroleum Products,Industrial,342.223
S12000033,2016,Count,GWh,Petroleum Products,Public Sector,17.655
S12000033,2016,Count,GWh,Petroleum Products,Rail,6.966
S12000033,2016,Count,GWh,Petroleum Products,Road Transport,989.451
S12000033,2016,Count,GWh,Petroleum Products,All,1391.18
S12000033,2017,Count,GWh,All,All,5017.699
S12000033,2017,Count,GWh,Bioenergy & Wastes,Domestic,43.131
S12000033,2017,Count,GWh,Bioenergy & Wastes,Road Transport,26.204
S12000033,2017,Count,GWh,Bioenergy & Wastes,All,90.53
S12000033,2017,Count,GWh,Bioenergy & Wastes,Commercial,10.278
S12000033,2017,Count,GWh,Bioenergy & Wastes,Industrial,10.917
S12000033,2017,Count,GWh,Coal,Agriculture,0
S12000033,2017,Count,GWh,Coal,Commercial,0.509
S12000033,2017,Count,GWh,Coal,Domestic,4.471
S12000033,2017,Count,GWh,Coal,Industrial,4.293
S12000033,2017,Count,GWh,Coal,Public Sector,2.484
S12000033,2017,Count,GWh,Coal,Rail,0
S12000033,2017,Count,GWh,Coal,All,11.758
S12000033,2017,Count,GWh,All,Domestic,1823.704
S12000033,2017,Count,GWh,All,Industrial & Commercial,2165.472
S12000033,2017,Count,GWh,All,Transport,1028.523
S12000033,2017,Count,GWh,Electricity,Domestic,391.024
S12000033,2017,Count,GWh,Electricity,Industrial & Commercial,736.533
S12000033,2017,Count,GWh,Electricity,All,1127.557
S12000033,2017,Count,GWh,Gas,Commercial,484.017
S12000033,2017,Count,GWh,Gas,Domestic,1359.351
S12000033,2017,Count,GWh,Gas,Industrial,519.884
S12000033,2017,Count,GWh,Gas,All,2363.251
S12000033,2017,Count,GWh,Manufactured Fuels,Domestic,5.228
S12000033,2017,Count,GWh,Manufactured Fuels,Industrial,6.572
S12000033,2017,Count,GWh,Manufactured Fuels,All,11.801
S12000033,2017,Count,GWh,Petroleum Products,Agriculture,11.94
S12000033,2017,Count,GWh,Petroleum Products,Commercial,1.542
S12000033,2017,Count,GWh,Petroleum Products,Domestic,20.498
S12000033,2017,Count,GWh,Petroleum Products,Industrial,359.255
S12000033,2017,Count,GWh,Petroleum Products,Public Sector,17.247
S12000033,2017,Count,GWh,Petroleum Products,Rail,6.896
S12000033,2017,Count,GWh,Petroleum Products,Road Transport,995.424
S12000033,2017,Count,GWh,Petroleum Products,All,1412.803
S12000033,2018,Count,GWh,All,All,4972.976
S12000033,2018,Count,GWh,Bioenergy & Wastes,Domestic,47.068
S12000033,2018,Count,GWh,Bioenergy & Wastes,Road Transport,34.754
S12000033,2018,Count,GWh,Bioenergy & Wastes,All,94.331
S12000033,2018,Count,GWh,Bioenergy & Wastes,Commercial,5.644
S12000033,2018,Count,GWh,Bioenergy & Wastes,Industrial,6.865
S12000033,2018,Count,GWh,Coal,Agriculture,0
S12000033,2018,Count,GWh,Coal,Commercial,0.515
S12000033,2018,Count,GWh,Coal,Domestic,4.326
S12000033,2018,Count,GWh,Coal,Industrial,3.596
S12000033,2018,Count,GWh,Coal,Public Sector,2.719
S12000033,2018,Count,GWh,Coal,Rail,0
S12000033,2018,Count,GWh,Coal,All,11.155
S12000033,2018,Count,GWh,All,Domestic,1804.417
S12000033,2018,Count,GWh,All,Industrial & Commercial,2150.054
S12000033,2018,Count,GWh,All,Transport,1018.504
S12000033,2018,Count,GWh,Electricity,Domestic,379.303
S12000033,2018,Count,GWh,Electricity,Industrial & Commercial,742.392
S12000033,2018,Count,GWh,Electricity,All,1121.694
S12000033,2018,Count,GWh,Gas,Commercial,481.824
S12000033,2018,Count,GWh,Gas,Domestic,1346.96
S12000033,2018,Count,GWh,Gas,Industrial,495.515
S12000033,2018,Count,GWh,Gas,All,2324.299
S12000033,2018,Count,GWh,Manufactured Fuels,Domestic,5.381
S12000033,2018,Count,GWh,Manufactured Fuels,Industrial,6.437
S12000033,2018,Count,GWh,Manufactured Fuels,All,11.818
S12000033,2018,Count,GWh,Petroleum Products,Agriculture,11.89
S12000033,2018,Count,GWh,Petroleum Products,Commercial,1.65
S12000033,2018,Count,GWh,Petroleum Products,Domestic,21.381
S12000033,2018,Count,GWh,Petroleum Products,Industrial,373.707
S12000033,2018,Count,GWh,Petroleum Products,Public Sector,17.3
S12000033,2018,Count,GWh,Petroleum Products,Rail,6.537
S12000033,2018,Count,GWh,Petroleum Products,Road Transport,977.214
S12000033,2018,Count,GWh,Petroleum Products,All,1409.679
S12000033,2019,Count,GWh,All,All,5003.059
S12000033,2019,Count,GWh,Bioenergy & Wastes,Domestic,48.577
S12000033,2019,Count,GWh,Bioenergy & Wastes,Road Transport,50.219
S12000033,2019,Count,GWh,Bioenergy & Wastes,All,118.825
S12000033,2019,Count,GWh,Bioenergy & Wastes,Commercial,8.994
S12000033,2019,Count,GWh,Bioenergy & Wastes,Industrial,11.035
S12000033,2019,Count,GWh,Coal,Agriculture,0
S12000033,2019,Count,GWh,Coal,Commercial,0.52
S12000033,2019,Count,GWh,Coal,Domestic,4.109
S12000033,2019,Count,GWh,Coal,Industrial,3.232
S12000033,2019,Count,GWh,Coal,Public Sector,2.263
S12000033,2019,Count,GWh,Coal,Rail,0
S12000033,2019,Count,GWh,Coal,All,10.124
S12000033,2019,Count,GWh,All,Domestic,1816.836
S12000033,2019,Count,GWh,All,Industrial & Commercial,2044.829
S12000033,2019,Count,GWh,All,Transport,1141.394
S12000033,2019,Count,GWh,Electricity,Domestic,372.943
S12000033,2019,Count,GWh,Electricity,Industrial & Commercial,700.199
S12000033,2019,Count,GWh,Electricity,All,1073.141
S12000033,2019,Count,GWh,Gas,Commercial,451.634
S12000033,2019,Count,GWh,Gas,Domestic,1364.484
S12000033,2019,Count,GWh,Gas,Industrial,462.3
S12000033,2019,Count,GWh,Gas,All,2278.418
S12000033,2019,Count,GWh,Manufactured Fuels,Domestic,5.462
S12000033,2019,Count,GWh,Manufactured Fuels,Industrial,6.795
S12000033,2019,Count,GWh,Manufactured Fuels,All,12.257
S12000033,2019,Count,GWh,Petroleum Products,Agriculture,11.943
S12000033,2019,Count,GWh,Petroleum Products,Commercial,1.538
S12000033,2019,Count,GWh,Petroleum Products,Domestic,21.261
S12000033,2019,Count,GWh,Petroleum Products,Industrial,367.126
S12000033,2019,Count,GWh,Petroleum Products,Public Sector,17.251
S12000033,2019,Count,GWh,Petroleum Products,Rail,6.2
S12000033,2019,Count,GWh,Petroleum Products,Road Transport,1084.974
S12000033,2019,Count,GWh,Petroleum Products,All,1510.293
S12000034,2005,Count,GWh,All,All,7401.951
S12000034,2005,Count,GWh,Bioenergy & Wastes,Domestic,45.154
S12000034,2005,Count,GWh,Bioenergy & Wastes,Road Transport,3.755
S12000034,2005,Count,GWh,Bioenergy & Wastes,All,53.045
S12000034,2005,Count,GWh,Bioenergy & Wastes,Commercial,0.831
S12000034,2005,Count,GWh,Bioenergy & Wastes,Industrial,3.305
S12000034,2005,Count,GWh,Coal,Agriculture,1.519
S12000034,2005,Count,GWh,Coal,Commercial,0.571
S12000034,2005,Count,GWh,Coal,Domestic,55.945
S12000034,2005,Count,GWh,Coal,Industrial,17.142
S12000034,2005,Count,GWh,Coal,Public Sector,10.172
S12000034,2005,Count,GWh,Coal,Rail,0
S12000034,2005,Count,GWh,Coal,All,85.349
S12000034,2005,Count,GWh,All,Domestic,2693.867
S12000034,2005,Count,GWh,All,Industrial & Commercial,2533.135
S12000034,2005,Count,GWh,All,Transport,2174.949
S12000034,2005,Count,GWh,Electricity,Domestic,657.735
S12000034,2005,Count,GWh,Electricity,Industrial & Commercial,704.65
S12000034,2005,Count,GWh,Electricity,All,1362.385
S12000034,2005,Count,GWh,Gas,Commercial,336.25
S12000034,2005,Count,GWh,Gas,Domestic,1140.066
S12000034,2005,Count,GWh,Gas,Industrial,356.375
S12000034,2005,Count,GWh,Gas,All,1832.69
S12000034,2005,Count,GWh,Manufactured Fuels,Domestic,37.19
S12000034,2005,Count,GWh,Manufactured Fuels,Industrial,4.833
S12000034,2005,Count,GWh,Manufactured Fuels,All,42.023
S12000034,2005,Count,GWh,Petroleum Products,Agriculture,360.325
S12000034,2005,Count,GWh,Petroleum Products,Commercial,16.87
S12000034,2005,Count,GWh,Petroleum Products,Domestic,757.778
S12000034,2005,Count,GWh,Petroleum Products,Industrial,705.584
S12000034,2005,Count,GWh,Petroleum Products,Public Sector,14.708
S12000034,2005,Count,GWh,Petroleum Products,Rail,18.277
S12000034,2005,Count,GWh,Petroleum Products,Road Transport,2152.917
S12000034,2005,Count,GWh,Petroleum Products,All,4026.459
S12000034,2006,Count,GWh,All,All,7197.724
S12000034,2006,Count,GWh,Bioenergy & Wastes,Domestic,47.162
S12000034,2006,Count,GWh,Bioenergy & Wastes,Road Transport,10.821
S12000034,2006,Count,GWh,Bioenergy & Wastes,All,66.942
S12000034,2006,Count,GWh,Bioenergy & Wastes,Commercial,1.8
S12000034,2006,Count,GWh,Bioenergy & Wastes,Industrial,7.16
S12000034,2006,Count,GWh,Coal,Agriculture,0.845
S12000034,2006,Count,GWh,Coal,Commercial,0.8
S12000034,2006,Count,GWh,Coal,Domestic,50.398
